,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address
917,sTKlxgZd0tkR4ny2_B062A,taberna-de-moe-santiago,Taberna de Moe,,False,https://www.yelp.com/biz/taberna-de-moe-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",5.0,[],$,,,3305.8275928224757,-33.4493675,-70.660881,Sazie 1773,,,Santiago,,CL,RM,"['Sazie 1773', 'RM Santiago', 'Chile']"
918,N4IhKNpqctA_6aSxpAHpgQ,bar-junta-nacional-santiago,Bar Junta Nacional,https://s3-media3.fl.yelpcdn.com/bphoto/VTdhfj-QFwChyFaYsbB0VQ/o.jpg,False,https://www.yelp.com/biz/bar-junta-nacional-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],,,,727.1371120608642,-33.4408969,-70.6325667,Ramón Carnicer #87,,,Santiago,,CL,RM,"['Ramón Carnicer #87', 'RM Santiago', 'Chile']"
919,Bl7YBrgN30rZDaK7-v1Yvw,margo-gourmet-las-condes,Margo Gourmet,https://s3-media2.fl.yelpcdn.com/bphoto/PwSo7wjkn274w6W6n_5DAw/o.jpg,False,https://www.yelp.com/biz/margo-gourmet-las-condes?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,[],,,,6462.201523999334,-33.4014430640084,-70.578187171346,,,,Las Condes,,CL,RM,"['RM Las Condes', 'Chile']"
920,JegcylBDabFk4VXZ-oWTzQ,la-fraternal-santiago,La Fraternal,https://s3-media2.fl.yelpcdn.com/bphoto/fdvlK7luNTNZRUgCZwahLg/o.jpg,False,https://www.yelp.com/biz/la-fraternal-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,[],$$,+56229217624,+56 2 2921 7624,2822.1017714224013,-33.449283,-70.5959055,Holanda 3362,,,Santiago,7790607,CL,RM,"['Holanda 3362', 'RM 7790607 Santiago', 'Chile']"
921,yfQTpWbSfuIrxksShYlStw,esperanto-santiago,Esperanto,https://s3-media2.fl.yelpcdn.com/bphoto/2yiCXzCR76Q8-OcNc4TFGQ/o.jpg,False,https://www.yelp.com/biz/esperanto-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",3.0,[],$,+56227271442,+56 2 2727 1442,3630.228146022637,-33.4536646,-70.66301,Toesca 2021,,,Santiago,8370214,CL,RM,"['Toesca 2021', 'RM 8370214 Santiago', 'Chile']"
922,lZyc6gW6oVg1qcvlC2zN0g,restaurant-santabrasa-santiago,Restaurant Santabrasa,https://s3-media3.fl.yelpcdn.com/bphoto/HJRw8P-39iA0BBrccOmx4g/o.jpg,False,https://www.yelp.com/biz/restaurant-santabrasa-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.5,[],,+5622064110,+56 22064110,6085.982395031586,-33.398851,-70.588523,Av. Alonso de Córdova 4260,,,Santiago,7630000,CL,RM,"['Av. Alonso de Córdova 4260', 'RM 7630000 Santiago', 'Chile']"
923,CZjN2NneKwAJGcFPgZvFTw,yu-lung-santiago,Yu-Lung,,False,https://www.yelp.com/biz/yu-lung-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,[],,+5622054592,+56 22054592,2406.4884371031126,-33.4368065583604,-70.601173398867,Francisco Bilbao 2390,,,Santiago,7500000,CL,RM,"['Francisco Bilbao 2390', 'RM 7500000 Santiago', 'Chile']"
924,8dBaKufgLup65V0URuV-fQ,filippo-santiago-2,Filippo,https://s3-media1.fl.yelpcdn.com/bphoto/iKWswpdAqSKs1qHfZKzt9A/o.jpg,False,https://www.yelp.com/biz/filippo-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,[],$$,+56226992000,+56 2 2699 2000,3659.96944840856,-33.4407498899749,-70.6649043783545,Av. Brasil 327,,,Santiago,,CL,RM,"['Av. Brasil 327', 'RM Santiago', 'Chile']"
925,ap2x3TcRI4z88wvKhIlXVg,caramagnola-providencia,Caramagnola,,False,https://www.yelp.com/biz/caramagnola-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",2.0,[],,,,2964.812844365095,-33.435729,-70.595259,Av. Francisco Bilbao 2704,,,Providencia,,CL,RM,"['Av. Francisco Bilbao 2704', 'RM Providencia', 'Chile']"
926,A49xWkJrJfz9Fj7xy59X6g,men-choy-santiago,Men Choy,https://s3-media1.fl.yelpcdn.com/bphoto/kLfbTkWpIqt7uf1Zayn0XA/o.jpg,False,https://www.yelp.com/biz/men-choy-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,[],$$$,+5626716011,+56 26716011,3760.3026670021923,-33.4522902,-70.6649309,Club Hípico 353,Santiago Centro,,Santiago,8370172,CL,RM,"['Club Hípico 353', 'Santiago Centro', 'RM 8370172 Santiago', 'Chile']"
927,voHDs6lgQ27zUH0lQXSlaA,di-simoncelli-santiago,Di Simoncelli,https://s3-media4.fl.yelpcdn.com/bphoto/w7gH9oHfOjcu-jyPY7v_Dw/o.jpg,False,https://www.yelp.com/biz/di-simoncelli-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,[],,+56227329151,+56 2 2732 9151,1977.6358244340302,-33.4326732,-70.6421115,"Dardignac 197, Santiago Centro",,,Santiago,,CL,RM,"['Dardignac 197, Santiago Centro', 'RM Santiago', 'Chile']"
928,UVnn9rQfDHDyx4-qliCT1g,guris-los-leones-santiago-2,Guris Los Leones,https://s3-media3.fl.yelpcdn.com/bphoto/pELnhdaIJfeSF5qmbYajVQ/o.jpg,False,https://www.yelp.com/biz/guris-los-leones-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",3.0,[],$$$,+5622232944,+56 22232944,2506.2629188542396,-33.4475832656863,-70.5989851760575,Los Leones 3093,,,Santiago,9250000,CL,RM,"['Los Leones 3093', 'RM 9250000 Santiago', 'Chile']"
929,VK0M8kejKAJsZyEvUxpL0Q,niu-sushi-santiago-3,Niu Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/5S6nqTg5OtzZcsA9Qy5KMg/o.jpg,False,https://www.yelp.com/biz/niu-sushi-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,[],$,+56223334641,+56 2 2333 4641,2895.447222731211,-33.422164,-70.60859,Av. Providencia 2222,,,Santiago,7500000,CL,RM,"['Av. Providencia 2222', 'RM 7500000 Santiago', 'Chile']"
930,GTCjahpqjFkcqVBSDSxZPw,restaurant-santo-remedio-santiago,Restaurant Santo Remedio,https://s3-media2.fl.yelpcdn.com/bphoto/V4_nLlv2_RnRUd4duhm6Cw/o.jpg,False,https://www.yelp.com/biz/restaurant-santo-remedio-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,10,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,[],$$$,+56222350984,+56 2 2235 0984,1414.54264959481,-33.4316901374656,-70.621657268183,Román Díaz 152,,,Santiago,7500000,CL,RM,"['Román Díaz 152', 'RM 7500000 Santiago', 'Chile']"
931,mU6NGO6_vrEVH30_4pY0UA,los-insaciables-santiago,Los Insaciables,https://s3-media2.fl.yelpcdn.com/bphoto/tIfmDB9cvF5haS7VOwltwQ/o.jpg,False,https://www.yelp.com/biz/los-insaciables-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,12,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,[],$$,+56222323668,+56 2 2232 3668,2808.528277106451,-33.421637086541,-70.6115056479187,Galería Drugstore,Andrés de Fuenzalida 40,,Santiago,7500000,CL,RM,"['Galería Drugstore', 'Andrés de Fuenzalida 40', 'RM 7500000 Santiago', 'Chile']"
932,kQf8Csf3yT61Bzh5_DqZMg,palacio-danubio-azul-santiago,Palacio Danubio Azul,https://s3-media1.fl.yelpcdn.com/bphoto/5tcAIUUYxAT-dIKm-w2sHw/o.jpg,False,https://www.yelp.com/biz/palacio-danubio-azul-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,8,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,[],$$$,+56222344688,+56 2 2234 4688,4219.284902234222,-33.4155415361546,-70.5955302799067,Reyes Lavalle 3240,,,Santiago,,CL,RM,"['Reyes Lavalle 3240', 'RM Santiago', 'Chile']"
933,mfwL_53Wdl4212bEWJsu_A,el-lobby-millesime-santiago,El Lobby Millesime,https://s3-media2.fl.yelpcdn.com/bphoto/UB4-76SEye7kgvOcu6NPNA/o.jpg,False,https://www.yelp.com/biz/el-lobby-millesime-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",5.0,[],,+56223819050,+56 2 2381 9050,5580.668077562318,-33.40211,-70.59297,Alonso de Córdova 3788,,,Santiago,,CL,RM,"['Alonso de Córdova 3788', 'RM Santiago', 'Chile']"
934,9eCbc6MDFC82rQWeW3Mxfw,casa-garla-santiago,Casa Garla,,False,https://www.yelp.com/biz/casa-garla-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",5.0,[],,+56228946240,+56 2 2894 6240,1999.211009042453,-33.426739,-70.619488,Cirujano Guzmán 194,,,Santiago,,CL,RM,"['Cirujano Guzmán 194', 'RM Santiago', 'Chile']"
935,D4taDBItpD9vyy8FnWHnLQ,super-delicious-gourmet-huechuraba,Super Delicious Gourmet,https://s3-media2.fl.yelpcdn.com/bphoto/lmh4tjhTrxQ0D-KPCWsxHw/o.jpg,False,https://www.yelp.com/biz/super-delicious-gourmet-huechuraba?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,[],,+56222477899,+56 2 2247 7899,5698.836802376481,-33.39356,-70.6147,Del Valle 662,"Edificio Varela, Ciudad Empresarial, Huechuraba",,Huechuraba,,CL,RM,"['Del Valle 662', 'Edificio Varela, Ciudad Empresarial, Huechuraba', 'RM Huechuraba', 'Chile']"
936,X2VFtxAQpU7yj9VonfKTyA,kalafate-santiago,Kalafate,https://s3-media3.fl.yelpcdn.com/bphoto/oPynZpBv9bZXD9d6rHcJEg/o.jpg,False,https://www.yelp.com/biz/kalafate-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",3.5,[],$,+56222332149,+56 2 2233 2149,3114.838081431952,-33.4206625127386,-70.6070241687866,Paseo Mardoqueo Fernández 19,,,Santiago,7500000,CL,RM,"['Paseo Mardoqueo Fernández 19', 'RM 7500000 Santiago', 'Chile']"
937,Z-3ajrTufqidf1h-z-K4iw,mamut-restaurant-providencia,Mamut Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/DysPB453sRsPLLpY6-GVZQ/o.jpg,False,https://www.yelp.com/biz/mamut-restaurant-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,[],$$$,+5627926882,+56 27926882,2584.401601023821,-33.42412,-70.611156,Diego de Velasquez 2051,,,Providencia,,CL,RM,"['Diego de Velasquez 2051', 'RM Providencia', 'Chile']"
938,KWuTYMyKdGjOiLwtlZvy3w,miru-sushi-santiago,Miru Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/jAobJ0kM139SDqPNm3U6dA/o.jpg,False,https://www.yelp.com/biz/miru-sushi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'nikkei', 'title': 'Nikkei'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,[],,+5622222804,+56 22222804,1110.029890385497,-33.451358,-70.6343393,Portugal 660,,,Santiago,,CL,RM,"['Portugal 660', 'RM Santiago', 'Chile']"
939,wPUs0MCxs4LgYh8AyFa9Ng,danés-samtiago,Danés,https://s3-media4.fl.yelpcdn.com/bphoto/Tf4d8idH9RGHSZGYraHO6g/o.jpg,False,https://www.yelp.com/biz/dan%C3%A9s-samtiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,9,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,[],$$,+56229431055,+56 2 2943 1055,4977.094430689193,-33.4233973302677,-70.5780119673472,Cristobal Colón 4455,Local E,,Samtiago,7550000,CL,RM,"['Cristobal Colón 4455', 'Local E', 'RM 7550000 Samtiago', 'Chile']"
940,LpNSGVwa_YyM4b_6Jzxkzw,el-bodi-santiago,El Bodi,https://s3-media3.fl.yelpcdn.com/bphoto/mfgkrTKwUxbShW7Ir6DSTw/o.jpg,False,https://www.yelp.com/biz/el-bodi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,[],,,,4055.94630030941,-33.4756085,-70.6474016,Placer 1020,,,Santiago,,CL,RM,"['Placer 1020', 'RM Santiago', 'Chile']"
941,AJWD53SZ6ITcoj_AYW7JDQ,le-fournil-santiago-2,Le Fournil,https://s3-media3.fl.yelpcdn.com/bphoto/gTvqYX-LyoYmXhaL6NcHhg/o.jpg,False,https://www.yelp.com/biz/le-fournil-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'french', 'title': 'French'}]",4.0,[],$$,+5623972330,+56 23972330,5612.715874099729,-33.400981,-70.5939482139287,Avenida Vitacura 3841,,,Santiago,,CL,RM,"['Avenida Vitacura 3841', 'RM Santiago', 'Chile']"
942,p698jjJ2KrS60OU4o8fx0A,mix-it-santiago,Mix It,https://s3-media4.fl.yelpcdn.com/bphoto/GDvpycRavdwojljjWE9QNw/o.jpg,False,https://www.yelp.com/biz/mix-it-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,[],,+5629461212,+56 29461212,2220.07152179165,-33.4254923,-70.6165787,Padre Mariano 129,Providencia,,Santiago,7500499,CL,RM,"['Padre Mariano 129', 'Providencia', 'RM 7500499 Santiago', 'Chile']"
943,9S6oGst7ML-OSunhAxS7Vg,polenta-santiago,Polenta,https://s3-media4.fl.yelpcdn.com/bphoto/Yqm-mNKgjM3gbBzJUjfzUQ/o.jpg,False,https://www.yelp.com/biz/polenta-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],,+56226971494,+56 2 2697 1494,3830.749258450013,-33.4493830393966,-70.6664227326812,Echaurren 43,,,Santiago,8320000,CL,RM,"['Echaurren 43', 'RM 8320000 Santiago', 'Chile']"
944,wGCXtgoF6c3omZzXcOPtpA,barracuda-providencia,Barracuda,https://s3-media3.fl.yelpcdn.com/bphoto/HaJCFiHpyzWlUVoaSqSlaQ/o.jpg,False,https://www.yelp.com/biz/barracuda-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.0,[],,+56974143850,+56 9 7414 3850,254.74873702035768,-33.4459523968224,-70.624276,Sta Isabel 0506,,,Providencia,,CL,RM,"['Sta Isabel 0506', 'RM Providencia', 'Chile']"
945,B-iusD0sLqK4f2MSj_2FUQ,tpm-providencia,TPM,https://s3-media3.fl.yelpcdn.com/bphoto/PzGh6FFtgedrXFXYcli0Rg/o.jpg,False,https://www.yelp.com/biz/tpm-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],,+56229334572,+56 2 2933 4572,3517.791154818578,-33.42017,-70.6006699,Hernando de Aguirre 222,,,Providencia,7500000,CL,RM,"['Hernando de Aguirre 222', 'RM 7500000 Providencia', 'Chile']"
946,opA9hFcIKRsAhwZ3ovs5VA,la-chica-picarona-santiago,La Chica Picarona,https://s3-media3.fl.yelpcdn.com/bphoto/Jb0eaZtn8avuNe1CwcAeXg/o.jpg,False,https://www.yelp.com/biz/la-chica-picarona-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],,,,3181.570846123755,-33.4691199,-70.641997,Artesanos 700,Local 295,,Santiago,,CL,RM,"['Artesanos 700', 'Local 295', 'RM Santiago', 'Chile']"
947,hLZdn9F3f8Z4SY8Kwx_VpA,mediático-providencia,Mediático,https://s3-media2.fl.yelpcdn.com/bphoto/FhdMTMihQy0p_SUqPjRgPg/o.jpg,False,https://www.yelp.com/biz/medi%C3%A1tico-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,[],,+56226667517,+56 2 2666 7517,2500.883875462508,-33.466442793135,-70.6266666491516,Avda. Vicuña Mackenna #1763,,,Providencia,,CL,RM,"['Avda. Vicuña Mackenna #1763', 'RM Providencia', 'Chile']"
948,yIbgt5Pcu7LcZ09PLw4lHg,johnny-rockets-santiago-9,Johnny Rockets,https://s3-media4.fl.yelpcdn.com/bphoto/uYqdYBR8UZkQolYtL9EyvA/o.jpg,False,https://www.yelp.com/biz/johnny-rockets-santiago-9?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,9,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,[],$,,,11274.318617865954,-33.43457,-70.74663,Aeropuerto Internacional Arturo Medina Benitez,,,Santiago,9020000,CL,RM,"['Aeropuerto Internacional Arturo Medina Benitez', 'RM 9020000 Santiago', 'Chile']"
949,GbiSe5xY8UnKuTtrvzK5JQ,maldito-buen-café-santiago,Maldito Buen Café,https://s3-media4.fl.yelpcdn.com/bphoto/xJs-YKi4CXaWkxhcs3skfw/o.jpg,False,https://www.yelp.com/biz/maldito-buen-caf%C3%A9-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,[],$,,,2714.8944173933096,-33.44339,-70.6549,Valentín Letelier 1331,,,Santiago,8320000,CL,RM,"['Valentín Letelier 1331', 'RM 8320000 Santiago', 'Chile']"
950,CDQn69Z8MaBMZpa7qLdHGQ,herbívoro-santiago,Herbívoro,https://s3-media4.fl.yelpcdn.com/bphoto/mI6miMF8nJWLOdSezIsSpw/o.jpg,False,https://www.yelp.com/biz/herb%C3%ADvoro-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,[],$$,+56966509142,+56 9 6650 9142,2593.199197582776,-33.4526122,-70.6516071,Rancagua 0188,,,Santiago,8050000,CL,RM,"['Rancagua 0188', 'RM 8050000 Santiago', 'Chile']"
951,94YYYT1txKmwLCZw0dWfXg,café-vainilla-santiago,Café Vainilla,https://s3-media2.fl.yelpcdn.com/bphoto/97rB_U0AotfeSbTfaj0VxA/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-vainilla-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],,+56222354122,+56 2 2235 4122,1554.2388724804016,-33.4303573,-70.6218344,José Miguel Claro 045,,,Santiago,7500570,CL,RM,"['José Miguel Claro 045', 'RM 7500570 Santiago', 'Chile']"
952,23Mh0BsyoPiSj5IgLE0y-A,encanto-casero-santiago,Encanto Casero,https://s3-media2.fl.yelpcdn.com/bphoto/v95XG_KjnUR1fjoh3zY-7g/o.jpg,False,https://www.yelp.com/biz/encanto-casero-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'chilean', 'title': 'Chilean'}]",4.0,[],,+56223351714,+56 2 2335 1714,3574.594672507522,-33.4186720520372,-70.6018764024719,Luis Thayer Ojeda 88,Edificio Forum,,Santiago,7500000,CL,RM,"['Luis Thayer Ojeda 88', 'Edificio Forum', 'RM 7500000 Santiago', 'Chile']"
953,PDMNbIYAfCAclvsxoWQ-yQ,cromo-café-santiago,Cromo Café,https://s3-media1.fl.yelpcdn.com/bphoto/7UjYmikL_6M5hpfZwbxRVg/o.jpg,False,https://www.yelp.com/biz/cromo-caf%C3%A9-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",5.0,[],,+56994793285,+56 9 9479 3285,3243.109251926286,-33.462245,-70.598406,Av. Jose Pedro Alessandri 821,,,Santiago,,CL,RM,"['Av. Jose Pedro Alessandri 821', 'RM Santiago', 'Chile']"
954,v9o4Z_guN1wAVD5QnNR8fA,ramen-ryoma-providencia,Ramen Ryoma,,False,https://www.yelp.com/biz/ramen-ryoma-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,[],,,,3106.021921849024,-33.420068,-70.6083223,General Holley 2312,,,Providencia,,CL,RM,"['General Holley 2312', 'RM Providencia', 'Chile']"
